horizon,60,90,120,180,250,360,500
10,0.4510326028437338,0.4643859197697529,0.4606539677028474,0.016285089194112222,0.18332620545206782,0.016334459572412186,0.024466695027845903
15,0.4592357638858784,0.4489700122208402,0.03682331355605249,0.05093503124941552,0.4328537593255988,0.005056524844255115,0.6088613901888419
20,0.38385026463483807,0.013912120565200822,0.013769197796992594,0.015176817574105205,0.04503250856281289,0.1194989440161855,0.6231405066524217
40,0.6320364478706532,0.6993505864705494,0.737856027836485,0.6909178654084501,0.6885009368311362,0.7165313299148433,0.7182645049772214
60,0.6730641543664974,0.7267134310562774,0.6796561730702918,0.744011058505597,0.7293054938697083,0.7683652725830603,0.7916329604934492
